element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out,team,web_name,element_type
143,83,7,0,False,2022-10-01T14:00:00Z,1,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-140,4204,0,140,6,Sarr,2
144,83,7,0,False,2022-10-01T14:00:00Z,1,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,-275,4311,0,275,6,Hudson-Odoi,3
145,83,7,2,False,2022-10-01T14:00:00Z,1,2,9,75,0,0,0,1,0,0,0,0,0,0,0,8,3.6,18.2,23.0,4.5,77,3077,221426,16084,13007,6,Havertz,4
146,83,7,2,False,2022-10-01T14:00:00Z,1,2,9,90,0,0,0,1,0,0,0,0,0,0,0,16,20.0,30.3,2.0,5.2,60,185900,3904450,291979,106079,6,James,2
147,83,7,0,False,2022-10-01T14:00:00Z,1,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-197839,1231409,13024,210863,6,Mendy,1
148,83,7,8,False,2022-10-01T14:00:00Z,1,2,9,14,1,0,0,0,0,0,0,0,0,0,2,26,37.0,0.3,9.0,4.6,57,-1914,48726,854,2768,6,Gallagher,3
149,87,12,0,False,2022-10-01T14:00:00Z,3,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-1041,67869,3497,4538,5,Gilmour,3
150,83,7,1,False,2022-10-01T14:00:00Z,1,2,9,15,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,53,-502,53060,4453,4955,6,Broja,4
151,83,7,0,False,2022-10-01T14:00:00Z,1,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-409,5223,0,409,6,Ampadu,2
152,83,6,1,True,2022-10-01T14:00:00Z,1,2,9,90,0,0,0,2,0,0,0,0,0,1,0,10,10.8,0.0,0.0,1.1,45,76354,214794,102245,25891,7,Guaita,1
153,83,6,1,True,2022-10-01T14:00:00Z,1,2,9,46,0,0,0,1,0,0,0,0,0,0,0,7,6.6,0.2,0.0,0.7,39,2314,62257,5264,2950,7,Tomkins,2
154,83,6,0,True,2022-10-01T14:00:00Z,1,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,116,717,153,37,7,McArthur,3
155,83,6,0,True,2022-10-01T14:00:00Z,1,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,-1047,18483,0,1047,7,Benteke,4
156,83,6,1,True,2022-10-01T14:00:00Z,1,2,9,90,0,0,0,2,0,0,0,0,0,0,0,8,13.2,0.8,2.0,1.6,45,651,22163,1624,973,7,Ward,2
157,83,6,1,True,2022-10-01T14:00:00Z,1,2,9,43,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.4,0.0,0.0,45,-255,18415,580,835,7,Clyne,2
158,83,6,0,True,2022-10-01T14:00:00Z,1,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-1670,49046,1521,3191,7,Milivojevic,3
159,83,6,5,True,2022-10-01T14:00:00Z,1,2,9,90,0,1,0,2,0,0,0,0,0,0,0,19,27.2,15.9,0.0,4.3,54,-755,26754,979,1734,7,Ayew,3
160,83,6,2,True,2022-10-01T14:00:00Z,1,2,9,90,0,0,0,2,0,0,0,0,0,0,0,9,18.6,18.5,25.0,6.2,73,303197,1807711,394782,91585,7,Zaha,3
161,83,6,1,True,2022-10-01T14:00:00Z,1,2,9,16,0,0,0,1,0,0,0,0,0,0,0,3,0.2,0.0,0.0,0.0,49,-266,15082,800,1066,7,Schlupp,3
162,83,6,0,True,2022-10-01T14:00:00Z,1,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-297,7438,97,394,7,Butland,1
163,83,6,1,True,2022-10-01T14:00:00Z,1,2,9,6,0,0,0,1,0,0,0,0,0,0,0,2,0.2,0.2,0.0,0.0,48,-28,3156,97,125,7,Hughes,3
164,83,6,0,True,2022-10-01T14:00:00Z,1,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-90,5854,248,338,7,Riedewald,3
165,83,6,0,True,2022-10-01T14:00:00Z,1,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,32809,286911,52424,19615,7,Andersen,2
166,83,6,5,True,2022-10-01T14:00:00Z,1,2,9,83,1,0,0,1,0,0,0,1,0,0,0,25,36.4,12.1,19.0,6.8,53,-7463,166793,9820,17283,7,Edouard,4
167,83,6,1,True,2022-10-01T14:00:00Z,1,2,9,90,0,0,0,2,0,0,0,0,0,0,0,15,20.6,0.1,2.0,2.3,43,50916,174024,67201,16285,7,Guéhi,2
168,83,6,1,True,2022-10-01T14:00:00Z,1,2,9,6,0,0,0,1,0,0,0,0,0,0,0,2,1.0,0.1,4.0,0.5,53,-1029,45529,3577,4606,7,Mateta,4
169,83,6,2,True,2022-10-01T14:00:00Z,1,2,9,73,0,0,0,1,0,0,0,0,0,0,0,10,1.0,2.5,15.0,1.9,55,-8155,223264,16757,24912,7,Eze,3
170,83,6,1,True,2022-10-01T14:00:00Z,1,2,9,90,0,0,0,2,0,0,0,0,0,0,0,10,8.2,0.5,0.0,0.9,45,3678,78971,8035,4357,7,Mitchell,2
171,83,6,2,True,2022-10-01T14:00:00Z,1,2,9,90,0,0,0,2,0,0,0,0,0,0,0,16,13.8,36.2,4.0,5.4,54,-377,15342,693,1070,7,Olise,3
172,83,6,0,True,2022-10-01T14:00:00Z,1,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-76,1582,0,76,7,Rak-Sakyi,3
173,83,6,0,True,2022-10-01T14:00:00Z,1,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-739,14881,361,1100,7,Ebiowei,3
174,83,6,0,True,2022-10-01T14:00:00Z,1,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-965,30233,701,1666,7,Ferguson,2
175,83,6,0,True,2022-10-01T14:00:00Z,1,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-153,14003,351,504,7,Johnstone,1
176,89,17,0,False,2022-10-01T14:00:00Z,1,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,26888,102293,35155,8267,8,Begović,1
177,89,17,1,False,2022-10-01T14:00:00Z,1,2,9,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.2,50,20,52413,4823,4803,8,Rondón,4
178,89,17,2,False,2022-10-01T14:00:00Z,1,2,9,90,0,0,0,1,0,0,0,0,0,0,0,15,25.8,15.9,6.0,4.8,45,374,9540,1024,650,8,Coleman,2
179,89,17,0,False,2022-10-01T14:00:00Z,1,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,7,582,44,37,8,Townsend,3
180,89,17,0,False,2022-10-01T14:00:00Z,1,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,-1306,42130,744,2050,8,Keane,2
181,89,17,0,False,2022-10-01T14:00:00Z,1,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,-708,13409,0,708,8,Dele,3
182,89,17,2,False,2022-10-01T14:00:00Z,1,2,9,90,0,0,0,1,0,0,0,1,0,5,0,19,42.0,0.0,0.0,4.2,45,-4983,517177,36791,41774,8,Pickford,1
183,89,17,0,False,2022-10-01T14:00:00Z,1,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-640,9192,243,883,8,Allan,3
184,89,17,0,False,2022-10-01T14:00:00Z,1,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-647,7744,0,647,8,André Gomes,3
185,89,17,1,False,2022-10-01T14:00:00Z,1,2,9,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,53,36,6861,292,256,8,A.Doucouré,3
186,89,17,5,False,2022-10-01T14:00:00Z,1,2,9,90,0,1,0,1,0,0,0,0,0,0,0,20,36.8,42.7,2.0,8.2,55,7876,35569,10173,2297,8,Iwobi,3
187,89,17,0,False,2022-10-01T14:00:00Z,1,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-164,2665,0,164,8,Gbamin,3
188,89,17,0,False,2022-10-01T14:00:00Z,1,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-300,6389,27,327,8,Mina,2
189,89,17,2,False,2022-10-01T14:00:00Z,1,2,9,90,0,0,0,1,0,0,0,0,0,0,0,3,15.2,20.4,41.0,7.7,55,1171,101348,12076,10905,8,Gray,3
190,89,17,1,False,2022-10-01T14:00:00Z,1,2,9,16,0,0,0,0,0,0,0,0,0,0,0,3,2.0,0.0,0.0,0.2,49,-47,4656,274,321,8,Davies,3
191,89,17,0,False,2022-10-01T14:00:00Z,1,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,79,-447,21254,219,666,8,Calvert-Lewin,4
192,89,17,0,False,2022-10-01T14:00:00Z,1,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-674,7906,26,700,8,Holgate,2
193,89,17,0,False,2022-10-01T14:00:00Z,1,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-212,4440,17,229,8,Godfrey,2
194,89,17,2,False,2022-10-01T14:00:00Z,1,2,9,90,0,0,0,1,0,0,0,0,0,0,0,16,33.0,13.1,0.0,4.6,45,10068,56919,15081,5013,8,Mykolenko,2
195,89,17,1,False,2022-10-01T14:00:00Z,1,2,9,16,0,0,0,0,0,0,0,0,0,0,0,3,7.2,0.0,0.0,0.7,56,5764,503569,76745,70981,8,Gordon,3
196,89,17,0,False,2022-10-01T14:00:00Z,1,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-56,1636,0,56,8,Branthwaite,2
197,89,17,0,False,2022-10-01T14:00:00Z,1,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,41,-87903,676893,55827,143730,8,Patterson,2
198,89,17,0,False,2022-10-01T14:00:00Z,1,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-1959,27187,0,1959,8,Nkounkou,2
199,89,17,2,False,2022-10-01T14:00:00Z,1,2,9,90,0,0,0,1,0,0,0,0,0,0,0,12,20.0,0.2,4.0,2.4,44,39452,118936,47022,7570,8,Tarkowski,2
200,84,15,1,True,2022-10-01T14:00:00Z,1,4,9,45,0,0,0,1,0,0,0,0,0,0,0,7,7.4,1.5,1.0,1.0,48,-170,5384,218,388,9,Cairney,3
201,84,15,0,True,2022-10-01T14:00:00Z,1,4,9,90,0,0,0,4,0,0,0,0,0,0,0,7,3.8,1.0,0.0,0.5,45,-1161,15100,1119,2280,9,Ream,2
202,84,15,0,True,2022-10-01T14:00:00Z,1,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,47,-12,3079,194,206,9,Knockaert,3
203,84,15,-2,True,2022-10-01T14:00:00Z,1,4,9,7,0,0,0,4,0,0,0,0,1,0,0,-5,0.0,0.0,0.0,0.0,44,-360,13074,545,905,9,Chalobah,3
204,84,15,4,True,2022-10-01T14:00:00Z,1,4,9,20,0,1,0,0,0,0,0,0,0,0,0,19,21.8,15.0,2.0,3.9,55,-794,7648,248,1042,9,Kebano,3
205,84,15,7,True,2022-10-01T14:00:00Z,1,4,9,90,1,0,0,4,0,0,0,0,0,0,0,23,37.0,2.1,37.0,7.6,55,581,15250,3195,2614,9,De Cordova-Reid,3
206,84,15,0,True,2022-10-01T14:00:00Z,1,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-123,1717,0,123,9,Bryan,2
207,84,15,0,True,2022-10-01T14:00:00Z,1,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-31896,297392,0,31896,9,Gazzaniga,1
208,84,15,0,True,2022-10-01T14:00:00Z,1,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-3197,37008,0,3197,9,Kongolo,2
209,84,15,0,True,2022-10-01T14:00:00Z,1,4,9,90,0,0,0,4,0,0,0,0,0,0,0,8,8.2,0.2,0.0,0.8,45,4637,17705,6315,1678,9,Tosin,2
210,84,15,0,True,2022-10-01T14:00:00Z,1,4,9,36,0,0,0,2,0,0,0,1,0,0,0,0,0.0,0.2,0.0,0.0,69,214220,3413332,382406,168186,9,Mitrović,4
211,84,15,1,True,2022-10-01T14:00:00Z,1,4,9,90,0,0,0,4,0,0,0,1,0,0,0,4,14.8,0.8,0.0,1.6,45,33699,134630,49855,16156,9,Reed,3
212,84,15,0,True,2022-10-01T14:00:00Z,1,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,57,-82,3274,83,165,9,Wilson,3
213,84,15,0,True,2022-10-01T14:00:00Z,1,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-468,20596,641,1109,9,Rodák,1
214,84,15,0,True,2022-10-01T14:00:00Z,1,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-554,4035,0,554,9,Cavaleiro,3
215,84,15,0,True,2022-10-01T14:00:00Z,1,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,1126,54888,7830,6704,9,Tete,2
216,84,15,0,True,2022-10-01T14:00:00Z,1,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-268,8309,304,572,9,Onomah,3
217,84,15,0,True,2022-10-01T14:00:00Z,1,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-1278,12451,62,1340,9,Robinson,2
218,84,15,0,True,2022-10-01T14:00:00Z,1,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-296,4628,0,296,9,Muniz,4
219,84,15,0,True,2022-10-01T14:00:00Z,1,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-36808,172205,0,36808,9,Stansfield,4
220,84,15,0,True,2022-10-01T14:00:00Z,1,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-4873,27251,1933,6806,9,Palhinha,3
221,85,2,6,True,2022-10-02T15:30:00Z,0,0,9,90,0,0,1,0,0,0,0,0,0,0,0,23,17.0,0.2,4.0,2.1,44,17,3814,171,154,11,Cooper,2
222,85,2,1,True,2022-10-02T15:30:00Z,0,0,9,22,0,0,0,0,0,0,0,0,0,0,0,4,7.2,0.0,0.0,0.7,45,1650,6634,2176,526,11,Ayling,2
223,85,2,1,True,2022-10-02T15:30:00Z,0,0,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,18.0,1.5,48,-277,7583,232,509,11,Klich,3
224,85,2,0,True,2022-10-02T15:30:00Z,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-385,5950,130,515,11,Forshaw,3
225,85,2,2,True,2022-10-02T15:30:00Z,0,0,9,67,0,0,1,0,0,0,0,1,0,0,0,1,4.2,6.1,31.0,4.1,63,4138,624237,91235,87097,11,Rodrigo,3
226,85,2,0,True,2022-10-02T15:30:00Z,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-14,1163,66,80,11,Dallas,2
227,85,2,1,True,2022-10-02T15:30:00Z,0,0,9,22,0,0,0,0,0,0,0,0,0,0,0,3,5.0,10.3,19.0,3.4,73,686,45387,3897,3211,11,Bamford,4
228,85,2,0,True,2022-10-02T15:30:00Z,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-866,38447,1121,1987,11,Llorente,2
229,85,2,0,True,2022-10-02T15:30:00Z,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-2,68,0,2,11,Roberts,3
230,85,2,5,True,2022-10-02T15:30:00Z,0,0,9,90,0,0,1,0,0,0,0,1,0,0,0,19,14.4,0.3,0.0,1.5,45,-337,16828,469,806,11,Koch,2
231,84,15,2,True,2022-10-01T14:00:00Z,1,4,9,69,0,0,0,4,0,0,0,0,0,0,0,9,10.8,0.8,0.0,1.2,60,-1245,17077,1660,2905,9,James,3
232,85,2,0,True,2022-10-02T15:30:00Z,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,70,-182,10591,0,182,11,Raphinha,3
233,85,2,3,True,2022-10-02T15:30:00Z,0,0,9,78,0,0,1,0,0,0,0,0,0,0,0,3,0.0,0.7,2.0,0.1,62,-20459,485857,43512,63971,11,Harrison,3
234,85,2,0,True,2022-10-02T15:30:00Z,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-7,335,0,7,11,Shackleton,3
235,85,2,6,True,2022-10-02T15:30:00Z,0,0,9,90,0,0,1,0,0,0,0,0,0,0,0,19,5.6,1.3,2.0,0.9,45,-895,54995,3230,4125,11,Struijk,2
236,85,2,0,True,2022-10-02T15:30:00Z,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-1254,38847,284,1538,11,Klaesson,1
237,85,2,0,True,2022-10-02T15:30:00Z,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-37803,1198158,72425,110228,11,Greenwood,4
238,85,2,11,True,2022-10-02T15:30:00Z,0,0,9,90,0,0,1,0,0,0,0,0,0,6,3,34,38.8,0.0,0.0,3.9,45,5516,241856,17677,12161,11,Meslier,1
239,85,2,1,True,2022-10-02T15:30:00Z,0,0,9,32,0,0,0,0,0,0,0,0,0,0,0,9,8.6,10.2,0.0,1.9,45,47,688,87,40,11,Firpo,2
240,85,2,1,True,2022-10-02T15:30:00Z,0,0,9,11,0,0,0,0,0,0,0,0,0,0,0,3,5.0,0.0,0.0,0.5,44,-883,24278,542,1425,11,Summerville,3
241,85,2,0,True,2022-10-02T15:30:00Z,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-44,723,0,44,11,Bate,3
242,85,2,0,True,2022-10-02T15:30:00Z,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,52,-1138,29612,1524,2662,11,Gelhardt,4
243,85,2,0,True,2022-10-02T15:30:00Z,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,1540,32686,3252,1712,11,Hjelde,2
244,85,2,6,True,2022-10-02T15:30:00Z,0,0,9,67,0,0,1,0,0,0,0,0,0,0,0,19,10.0,1.6,2.0,1.4,48,-2129,38227,1118,3247,11,Kristensen,2
245,85,2,0,True,2022-10-02T15:30:00Z,0,0,9,57,0,0,0,0,0,0,0,1,0,0,0,7,12.0,11.2,0.0,2.3,49,7270,18180,8690,1420,11,Roca,3
246,85,2,3,True,2022-10-02T15:30:00Z,0,0,9,78,0,0,1,0,0,0,0,0,0,0,0,5,4.2,26.3,6.0,3.7,55,-7583,157665,10562,18145,11,Aaronson,3
247,85,2,0,True,2022-10-02T15:30:00Z,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-469,11180,175,644,11,Gyabi,3
248,86,16,0,True,2022-10-03T19:00:00Z,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-670,15089,0,670,10,Schmeichel,1
249,86,16,6,True,2022-10-03T19:00:00Z,4,0,9,90,0,0,1,0,0,0,0,0,0,0,0,22,18.2,10.7,0.0,2.9,44,-484,27618,1482,1966,10,Evans,2
250,86,16,0,True,2022-10-03T19:00:00Z,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,-283,3076,87,370,10,Bertrand,2
251,86,16,1,True,2022-10-03T19:00:00Z,4,0,9,5,0,0,0,0,0,0,0,0,0,0,0,3,2.2,0.5,0.0,0.3,48,-213,7502,238,451,10,Albrighton,3
252,86,16,0,True,2022-10-03T19:00:00Z,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-1710,51660,1135,2845,10,Mendy,3
253,86,16,0,True,2022-10-03T19:00:00Z,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,2196,737999,39049,36853,10,Vestergaard,2
254,86,16,8,True,2022-10-03T19:00:00Z,4,0,9,90,0,0,1,0,0,0,0,0,0,3,1,26,24.2,0.0,0.0,2.4,40,-22199,2708331,94247,116446,10,Ward,1
255,86,16,5,True,2022-10-03T19:00:00Z,4,0,9,61,0,1,1,0,0,0,0,0,0,0,0,6,19.0,10.5,46.0,7.6,92,-2161,242928,16018,18179,10,Vardy,4
256,86,16,0,True,2022-10-03T19:00:00Z,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-246,2662,15,261,10,Ricardo,2
257,86,16,0,True,2022-10-03T19:00:00Z,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-720,21176,460,1180,10,Amartey,2
258,86,16,8,True,2022-10-03T19:00:00Z,4,0,9,90,0,0,1,0,0,0,0,0,0,0,2,28,11.0,22.6,2.0,3.6,44,8894,129927,18762,9868,10,Castagne,2
259,86,16,3,True,2022-10-03T19:00:00Z,4,0,9,79,0,0,1,0,0,0,0,0,0,0,0,15,12.8,25.3,0.0,3.8,63,40221,187098,50261,10040,10,Tielemans,3
260,86,16,0,True,2022-10-03T19:00:00Z,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-592,10987,321,913,10,Pérez,3
261,86,16,18,True,2022-10-03T19:00:00Z,4,0,9,84,2,1,1,0,0,0,0,1,0,0,3,62,93.6,54.8,21.0,16.9,80,598535,1102275,626711,28176,10,Maddison,3
262,86,16,0,True,2022-10-03T19:00:00Z,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,62,411,51970,4677,4266,10,Iheanacho,4
263,86,16,0,True,2022-10-03T19:00:00Z,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-418,6407,0,418,10,Choudhury,3
264,86,16,8,True,2022-10-03T19:00:00Z,4,0,9,90,1,0,1,0,0,0,0,0,0,0,0,25,43.0,35.1,70.0,14.8,69,24867,138382,36967,12100,10,Barnes,3
265,86,16,1,True,2022-10-03T19:00:00Z,4,0,9,45,0,0,0,0,0,0,0,0,0,0,0,4,7.0,0.5,0.0,0.8,49,-2932,30962,693,3625,10,Ndidi,3
266,86,16,6,True,2022-10-03T19:00:00Z,4,0,9,90,0,1,1,0,0,0,0,0,0,0,0,15,4.4,3.3,11.0,1.9,50,-9762,118511,6622,16384,10,Dewsbury-Hall,3
267,86,16,0,True,2022-10-03T19:00:00Z,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,-844,30118,957,1801,10,Söyüncü,2
268,86,16,6,True,2022-10-03T19:00:00Z,4,0,9,90,0,0,1,0,0,0,0,0,0,0,0,21,9.8,1.3,8.0,1.9,43,31189,119817,47561,16372,10,Justin,2
269,86,16,0,True,2022-10-03T19:00:00Z,4,0,9,45,0,0,0,0,0,0,0,1,0,0,0,7,9.6,1.3,0.0,1.1,44,-1226,67695,3966,5192,10,Soumaré,3
270,86,16,0,True,2022-10-03T19:00:00Z,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-241,8537,236,477,10,Thomas,2
271,86,16,5,True,2022-10-03T19:00:00Z,4,0,9,28,1,0,0,0,0,0,0,0,0,0,0,25,33.4,1.8,19.0,5.4,57,-2675,75653,6887,9562,10,Daka,4
272,83,7,2,False,2022-10-01T14:00:00Z,1,2,9,90,0,0,0,1,0,0,0,0,0,0,0,16,13.4,2.2,0.0,1.6,44,15675,261186,36901,21226,6,Fofana,2
273,86,16,0,True,2022-10-03T19:00:00Z,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,1636,33167,2977,1341,10,Brunt,2
274,87,5,1,True,2022-10-01T14:00:00Z,3,3,9,31,0,0,0,1,0,0,0,0,0,0,0,2,0.0,1.2,0.0,0.1,45,-5282,112993,3475,8757,12,Milner,3
275,87,5,1,True,2022-10-01T14:00:00Z,3,3,9,58,0,0,0,2,0,0,0,0,0,0,0,16,6.2,27.3,2.0,3.6,53,-2137,56161,958,3095,12,Henderson,3
276,87,5,1,True,2022-10-01T14:00:00Z,3,3,9,90,0,0,0,3,0,0,0,0,0,0,0,14,18.0,1.3,2.0,2.1,59,5550,101288,9881,4331,12,Matip,2
277,87,5,2,True,2022-10-01T14:00:00Z,3,3,9,88,0,0,0,3,0,0,0,0,0,0,0,15,19.6,25.2,0.0,4.5,52,16272,78808,19849,3577,12,Thiago,3
278,87,5,0,True,2022-10-01T14:00:00Z,3,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-17,712,17,34,12,Chamberlain,3
279,87,5,12,True,2022-10-01T14:00:00Z,3,3,9,74,2,0,0,2,0,0,0,0,0,0,2,51,73.0,15.4,85.0,17.3,79,-19420,295837,18697,38117,12,Firmino,4
280,87,5,1,True,2022-10-01T14:00:00Z,3,3,9,90,0,0,0,3,0,0,0,0,0,0,0,10,16.2,0.6,17.0,3.4,64,1201,1425709,48236,47035,12,Van Dijk,2
281,87,5,2,True,2022-10-01T14:00:00Z,3,3,9,90,0,0,0,3,0,0,0,0,0,3,0,15,27.4,0.0,0.0,2.7,54,21490,1541717,67880,46390,12,Alisson,1
282,87,5,2,True,2022-10-01T14:00:00Z,3,3,9,90,0,0,0,3,0,0,0,0,0,0,0,14,14.8,2.8,2.0,2.0,54,-739,105374,5069,5808,12,Fabinho,3
283,87,5,5,True,2022-10-01T14:00:00Z,3,3,9,90,0,1,0,3,0,0,0,0,0,0,0,3,18.4,13.1,69.0,10.1,128,-83071,3748869,226728,309799,12,Salah,3
284,87,5,0,True,2022-10-01T14:00:00Z,3,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,67,-118801,335917,907,119708,12,Robertson,2
285,87,5,0,True,2022-10-01T14:00:00Z,3,3,9,90,0,0,0,3,0,0,0,1,0,0,0,10,13.2,4.0,14.0,3.1,74,-189971,3766108,103741,293712,12,Alexander-Arnold,2
286,87,5,0,True,2022-10-01T14:00:00Z,3,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,11640,93297,19682,8042,12,Gomez,2
